-0.86632,0.20563,20.403,20.491,20.774,20.103,19.655,20.218,20.993,20.427,20.288,17.191,9.5736,-0.54391,2.3222,7.573,10.809,10.54,11.025,8.823,6.0378,5.6453,5.084,3.3175,4.2276,6.0788,7.1992,8.79,8.9982,8.609,9.588,9.645,9.9543,9.1426,8.5947,7.6532,6.4722,5.3154,3.4517,2.922,1.822,2.7755,3.2636,3.3747,3.3657,3.0996,4.6625,3.936,4.8982,4.7669,4.3523
-0.74702,0.22661,20.621,20.638,20.676,20.245,19.642,20.335,20.872,20.543,20.501,16.587,7.8097,-1.336,2.5838,8.1547,10.311,10.378,10.681,8.19,5.9617,4.819,4.1754,2.7737,4.1876,6.4533,7.378,8.7793,8.6405,8.3661,9.3083,9.3399,9.5104,8.4669,7.8854,6.9127,5.2939,4.2318,2.7582,2.5095,1.3919,2.4127,2.8756,3.0283,2.9888,2.6744,4.0998,3.4713,4.405,4.0647,3.7873
-0.87907,0.14155,20.235,20.358,20.863,20.065,19.794,20.143,21.107,20.316,20.106,17.78,11.203,0.3428,2.1667,7.0114,11.162,10.581,11.205,9.3822,6.0994,6.349,5.8437,3.8101,4.199,5.642,6.9378,8.6637,9.2316,8.7316,9.7493,9.8195,10.247,9.6845,9.2326,8.3277,7.5951,6.3435,4.1769,3.3178,2.3217,3.1079,3.6036,3.7101,3.7552,3.6004,5.1589,4.4182,5.3575,5.4788,5.0256
-0.88979,0.032672,19.998,20.101,20.919,20.176,20.241,20.078,21.3,20.099,19.897,18.843,13.73,1.9112,2.0408,6.0955,11.527,10.713,11.446,10.285,6.2219,7.4402,6.9535,4.7023,4.1551,4.9694,6.5407,8.4003,9.6017,9.0047,10.043,10.081,10.665,10.513,10.279,9.385,9.3286,7.9249,5.3524,3.7751,3.1257,3.4596,3.9686,4.1379,4.3223,4.4126,5.7212,5.0883,5.923,6.554,6.1909
-0.77688,0.076516,20.139,20.256,20.932,20.14,20.051,20.12,21.203,20.225,19.987,18.298,12.56,1.2459,2.1243,6.5378,11.32,10.5,11.216,9.8385,6.1689,6.8784,6.4015,4.2199,4.0862,5.1607,6.5978,8.3896,9.3011,8.7053,9.764,9.8395,10.365,10.047,9.7618,8.9081,8.5934,7.2531,4.8987,3.6947,2.8741,3.4055,3.8798,4.0263,4.1377,4.1428,5.5559,4.8775,5.7374,6.1266,5.7501
-0.88979,-0.032672,19.986,20.033,20.885,20.332,20.512,20.113,21.355,20.044,19.943,19.172,14.324,2.5245,2.0906,5.9129,11.484,10.793,11.499,10.585,6.3594,7.7176,7.2014,5.0441,4.1146,4.7519,6.3936,8.235,9.6454,9.0705,10.101,10.114,10.74,10.703,10.604,9.724,9.828,8.3824,5.768,3.9192,3.4652,3.5467,4.0113,4.2557,4.4882,4.6754,5.7688,5.224,5.9633,6.7712,6.5594
-0.87907,-0.14155,20.168,20.037,20.735,20.842,21.198,20.365,21.391,20.077,20.387,19.553,14.541,4.0571,2.3639,6.1425,11.165,11.102,11.592,11.194,7.0809,7.9513,7.2861,5.7891,4.0996,4.4626,6.1174,7.8019,9.495,9.1113,10.086,10.055,10.723,10.775,11.071,10.31,10.502,9.0397,6.6387,4.4525,4.417,3.8307,3.9923,4.4753,4.7579,5.0937,5.5767,5.2495,5.6489,6.6735,7.0067
-0.77688,-0.076516,20.1,20.067,20.844,20.576,20.823,20.228,21.359,20.075,20.126,19.259,14.323,3.1167,2.2434,6.0247,11.251,10.754,11.401,10.76,6.6259,7.7157,7.1499,5.2463,3.9969,4.5244,6.1607,7.9167,9.4359,8.9034,9.9401,9.952,10.603,10.619,10.729,9.93,10.093,8.6346,6.1544,4.19,3.9128,3.7118,4.0385,4.3944,4.641,4.9184,5.7289,5.2916,5.8709,6.7624,6.8158
-0.86632,-0.20563,20.313,20.1,20.665,21.089,21.499,20.55,21.365,20.169,20.709,19.62,14.319,5.0545,2.4701,6.4871,11.096,11.353,11.699,11.569,7.7091,7.9948,7.2069,6.2107,4.2163,4.41,5.9935,7.6066,9.3618,9.1246,10.067,10.026,10.699,10.733,11.241,10.591,10.751,9.3219,7.1284,4.9399,5.0329,4.0947,3.9984,4.5904,4.8787,5.2402,5.4421,5.199,5.3895,6.4255,7.0606
-0.83457,-0.31032,20.581,20.269,20.563,21.396,21.854,20.919,21.25,20.418,21.322,19.572,13.587,7.0985,2.5192,7.3489,11.27,11.955,12.013,12.34,9.1945,8.0323,6.9508,7.0001,4.6871,4.5285,5.8531,7.3921,9.1171,9.2026,10.078,10.038,10.686,10.604,11.447,11.048,11.062,9.7634,8.0371,6.1416,6.2556,4.7307,4.0389,4.7536,5.0459,5.3595,5.1965,5.0365,4.8526,5.7462,6.8595
